session	participant	TrialNumber	sf	ori	ran	order	RT	choice
001	Nobody	316	4	1	1.0	315.0	0.5754267	1.0
001	Nobody	317	16	-1	1.0	316.0	0.83763367	0.0
001	Nobody	318	18	-1	1.0	317.0	0.32292113	1.0
001	Nobody	319	9	1	1.0	318.0	0.5294438	0.0
001	Nobody	320	5	-1	1.0	319.0	0.04129774	0.0
001	Nobody	321	3	1	1.0	320.0	0.759513	1.0
001	Nobody	322	17	-1	1.0	321.0	0.6286079	1.0
001	Nobody	323	4	-1	1.0	322.0	0.45832235	1.0
001	Nobody	324	10	1	1.0	323.0	0.78832936	0.0
001	Nobody	325	17	1	1.0	324.0	0.9458688	0.0
001	Nobody	326	14	1	1.0	325.0	0.48750153	0.0
001	Nobody	327	7	-1	1.0	326.0	0.9074898	0.0
001	Nobody	328	8	1	1.0	327.0	0.63554096	1.0
001	Nobody	329	19	1	1.0	328.0	0.94260675	0.0
001	Nobody	330	18	1	1.0	329.0	0.08587658	0.0
001	Nobody	331	13	-1	1.0	330.0	0.4141314	1.0
001	Nobody	332	12	-1	1.0	331.0	0.37115327	1.0
001	Nobody	333	6	1	1.0	332.0	0.3922265	1.0
001	Nobody	334	3	-1	1.0	333.0	0.094450116	1.0
001	Nobody	335	10	-1	1.0	334.0	0.57170737	1.0
001	Nobody	336	14	-1	1.0	335.0	0.038433924	1.0
001	Nobody	337	7	1	1.0	336.0	0.9851346	0.0
001	Nobody	338	5	1	1.0	337.0	0.05601235	0.0
001	Nobody	339	8	-1	1.0	338.0	0.040918298	1.0
001	Nobody	340	6	-1	1.0	339.0	0.6606309	1.0
﻿session	participant	TrialNumber	circleRadius	direction	ran	order	RT	choice
001	Nobody	1	12	-1	1.0	0.0	0.34535947	1.0
001	Nobody	2	4	-1	1.0	1.0	0.15517685	1.0
001	Nobody	3	8	-1	1.0	2.0	0.9694277	1.0
001	Nobody	4	6	-1	1.0	3.0	0.38767526	0.0
001	Nobody	5	9	-1	1.0	4.0	0.14257039	1.0
001	Nobody	6	10	1	1.0	5.0	0.84428954	1.0
001	Nobody	7	5	-1	1.0	6.0	0.64385986	1.0
001	Nobody	8	11	1	1.0	7.0	0.4857374	1.0
001	Nobody	9	3	-1	1.0	8.0	0.29844046	1.0
001	Nobody	10	18	-1	1.0	9.0	0.40687656	0.0
001	Nobody	11	19	-1	1.0	10.0	0.9773971	1.0
001	Nobody	12	18	1	1.0	11.0	0.95243734	0.0
001	Nobody	13	13	1	1.0	12.0	0.5111766	0.0
001	Nobody	14	19	1	1.0	13.0	0.7567446	1.0
001	Nobody	15	16	-1	1.0	14.0	0.29724044	1.0
001	Nobody	16	7	1	1.0	15.0	0.3950192	1.0
001	Nobody	17	5	1	1.0	16.0	0.8826272	0.0
001	Nobody	18	4	1	1.0	17.0	0.12088329	0.0
001	Nobody	19	7	-1	1.0	18.0	0.770848	1.0
001	Nobody	20	10	-1	1.0	19.0	0.72832406	1.0
001	Nobody	21	14	-1	1.0	20.0	0.9805083	0.0
001	Nobody	22	14	1	1.0	21.0	0.15757374	1.0
001	Nobody	23	9	1	1.0	22.0	0.33617195	1.0
001	Nobody	24	15	-1	1.0	23.0	0.96247274	0.0
001	Nobody	25	16	1	1.0	24.0	0.93658024	0.0
001	Nobody	26	12	1	1.0	25.0	0.012091009	0.0
001	Nobody	27	17	1	1.0	26.0	0.95739603	1.0
001	Nobody	28	13	-1	1.0	27.0	0.26796842	1.0
001	Nobody	29	11	-1	1.0	28.0	0.38600174	0.0
001	Nobody	30	17	-1	1.0	29.0	0.9484726	0.0
001	Nobody	31	15	1	1.0	30.0	0.76799226	0.0
001	Nobody	32	8	1	1.0	31.0	0.6294647	1.0
001	Nobody	33	6	1	1.0	32.0	0.29116872	1.0
001	Nobody	34	3	1	1.0	33.0	0.0577039	1.0
001	Nobody	35	16	1	1.0	34.0	0.27454695	1.0
001	Nobody	36	5	1	1.0	35.0	0.26966202	1.0
001	Nobody	37	15	-1	1.0	36.0	0.83090574	0.0
001	Nobody	38	9	1	1.0	37.0	0.15381902	0.0
001	Nobody	39	11	-1	1.0	38.0	0.40572882	1.0
001	Nobody	40	16	-1	1.0	39.0	0.024536233	1.0
001	Nobody	41	17	-1	1.0	40.0	0.2502995	1.0
001	Nobody	42	3	-1	1.0	41.0	0.15983783	0.0
001	Nobody	43	8	1	1.0	42.0	0.27040893	0.0
001	Nobody	44	7	-1	1.0	43.0	0.31941333	0.0
001	Nobody	45	17	1	1.0	44.0	0.8653569	0.0
001	Nobody	46	19	-1	1.0	45.0	0.9518008	0.0
001	Nobody	47	13	-1	1.0	46.0	0.44870386	0.0
001	Nobody	48	9	-1	1.0	47.0	0.033083554	1.0
001	Nobody	49	18	-1	1.0	48.0	0.537649	0.0
001	Nobody	50	7	1	1.0	49.0	0.13438195	0.0
001	Nobody	51	14	-1	1.0	50.0	0.08142228	1.0
001	Nobody	52	12	1	1.0	51.0	0.94075966	1.0
001	Nobody	53	12	-1	1.0	52.0	0.29655382	0.0
001	Nobody	54	15	1	1.0	53.0	0.8075243	0.0
001	Nobody	55	11	1	1.0	54.0	0.37356865	0.0
001	Nobody	56	13	1	1.0	55.0	0.29683414	0.0
001	Nobody	57	10	1	1.0	56.0	0.30606997	1.0
001	Nobody	58	4	1	1.0	57.0	0.76497483	1.0
001	Nobody	59	4	-1	1.0	58.0	0.14772624	0.0
001	Nobody	60	6	-1	1.0	59.0	0.6051516	1.0
001	Nobody	61	10	-1	1.0	60.0	0.38632932	1.0
001	Nobody	62	3	1	1.0	61.0	0.84503293	0.0
001	Nobody	63	5	-1	1.0	62.0	0.7343862	0.0
001	Nobody	64	6	1	1.0	63.0	0.8313742	1.0
001	Nobody	65	14	1	1.0	64.0	0.16159879	0.0
001	Nobody	66	8	-1	1.0	65.0	0.06645594	0.0
001	Nobody	67	18	1	1.0	66.0	0.853952	1.0
001	Nobody	68	19	1	1.0	67.0	0.09742819	0.0
001	Nobody	69	16	-1	1.0	68.0	0.8363742	1.0
001	Nobody	70	7	-1	1.0	69.0	0.07996425	0.0
001	Nobody	71	9	-1	1.0	70.0	0.9454952	1.0
001	Nobody	72	13	-1	1.0	71.0	0.9970507	0.0
001	Nobody	73	17	-1	1.0	72.0	0.14216556	1.0
001	Nobody	74	3	1	1.0	73.0	0.85254693	0.0
001	Nobody	75	19	-1	1.0	74.0	0.3352136	0.0
001	Nobody	76	9	1	1.0	75.0	0.040367816	1.0
001	Nobody	77	15	-1	1.0	76.0	0.112423204	0.0
001	Nobody	78	4	1	1.0	77.0	0.6862445	1.0
001	Nobody	79	8	1	1.0	78.0	0.54363245	0.0
001	Nobody	80	12	1	1.0	79.0	0.9217059	1.0
001	Nobody	81	10	-1	1.0	80.0	0.91288894	1.0
001	Nobody	82	5	1	1.0	81.0	0.17944431	1.0
001	Nobody	83	3	-1	1.0	82.0	0.015753616	1.0
001	Nobody	84	4	-1	1.0	83.0	0.8719892	0.0
001	Nobody	85	19	1	1.0	84.0	0.48358178	1.0
001	Nobody	86	7	1	1.0	85.0	0.38162032	0.0
001	Nobody	87	17	1	1.0	86.0	0.2025845	0.0
001	Nobody	88	14	-1	1.0	87.0	0.52210754	0.0
001	Nobody	89	11	1	1.0	88.0	0.31843433	1.0
001	Nobody	90	6	-1	1.0	89.0	0.6469136	1.0
001	Nobody	91	13	1	1.0	90.0	0.48569453	1.0
001	Nobody	92	15	1	1.0	91.0	0.91362643	0.0
001	Nobody	93	8	-1	1.0	92.0	0.1960945	1.0
001	Nobody	94	12	-1	1.0	93.0	0.46207792	1.0
001	Nobody	95	5	-1	1.0	94.0	0.2281863	0.0
001	Nobody	96	14	1	1.0	95.0	0.039222818	0.0
001	Nobody	97	6	1	1.0	96.0	0.3240271	0.0
001	Nobody	98	18	1	1.0	97.0	0.53467	0.0
001	Nobody	99	16	1	1.0	98.0	0.36044407	1.0
001	Nobody	100	18	-1	1.0	99.0	0.11849631	0.0
001	Nobody	101	11	-1	1.0	100.0	0.16413428	0.0
001	Nobody	102	10	1	1.0	101.0	0.19660369	0.0
001	Nobody	103	10	-1	1.0	102.0	0.68794614	1.0
001	Nobody	104	7	-1	1.0	103.0	0.36851886	1.0
001	Nobody	105	11	1	1.0	104.0	0.63786936	0.0
001	Nobody	106	3	1	1.0	105.0	0.03644945	1.0
001	Nobody	107	14	-1	1.0	106.0	0.80674404	1.0
001	Nobody	108	11	-1	1.0	107.0	0.44787028	0.0
001	Nobody	109	16	-1	1.0	108.0	0.22679636	1.0
001	Nobody	110	3	-1	1.0	109.0	0.3033576	1.0
001	Nobody	111	18	1	1.0	110.0	0.13976048	1.0
001	Nobody	112	4	-1	1.0	111.0	0.87130105	1.0
001	Nobody	113	17	-1	1.0	112.0	0.89417565	1.0
001	Nobody	114	19	-1	1.0	113.0	0.63136	1.0
001	Nobody	115	7	1	1.0	114.0	0.031737488	0.0
001	Nobody	116	15	1	1.0	115.0	0.5932035	0.0
001	Nobody	117	18	-1	1.0	116.0	0.99813783	1.0
001	Nobody	118	8	-1	1.0	117.0	0.784311	1.0
001	Nobody	119	19	1	1.0	118.0	0.5034491	1.0
001	Nobody	120	17	1	1.0	119.0	0.19930609	1.0
001	Nobody	121	9	1	1.0	120.0	0.06185331	1.0
001	Nobody	122	4	1	1.0	121.0	0.017152023	1.0
001	Nobody	123	12	1	1.0	122.0	0.0028125797	1.0
001	Nobody	124	6	-1	1.0	123.0	0.19395696	0.0
001	Nobody	125	15	-1	1.0	124.0	0.20608778	1.0
001	Nobody	126	16	1	1.0	125.0	0.49750715	1.0
001	Nobody	127	13	-1	1.0	126.0	0.72212213	1.0
001	Nobody	128	14	1	1.0	127.0	0.1485259	1.0
001	Nobody	129	12	-1	1.0	128.0	0.62140137	1.0
001	Nobody	130	10	1	1.0	129.0	0.27572274	1.0
001	Nobody	131	8	1	1.0	130.0	0.56706524	0.0
001	Nobody	132	6	1	1.0	131.0	0.429253	0.0
001	Nobody	133	13	1	1.0	132.0	0.4765718	0.0
001	Nobody	134	5	1	1.0	133.0	0.7193705	0.0
001	Nobody	135	5	-1	1.0	134.0	0.5318644	1.0
001	Nobody	136	9	-1	1.0	135.0	0.20138645	0.0
001	Nobody	137	17	-1	1.0	136.0	0.61192995	0.0
001	Nobody	138	12	1	1.0	137.0	0.78943807	0.0
001	Nobody	139	17	1	1.0	138.0	0.25098673	1.0
001	Nobody	140	19	-1	1.0	139.0	0.8587057	1.0
001	Nobody	141	5	-1	1.0	140.0	0.72778106	0.0
001	Nobody	142	4	-1	1.0	141.0	0.74172246	0.0
001	Nobody	143	4	1	1.0	142.0	0.52729005	0.0
001	Nobody	144	18	1	1.0	143.0	0.111939885	1.0
001	Nobody	145	8	1	1.0	144.0	0.5003707	1.0
001	Nobody	146	7	-1	1.0	145.0	0.59407735	0.0
001	Nobody	147	19	1	1.0	146.0	0.85098135	1.0
001	Nobody	148	3	1	1.0	147.0	0.0657732	0.0
001	Nobody	149	6	-1	1.0	148.0	0.9161401	0.0
001	Nobody	150	10	1	1.0	149.0	0.24168567	1.0
001	Nobody	151	10	-1	1.0	150.0	0.7766168	0.0
001	Nobody	152	9	1	1.0	151.0	0.5925686	1.0
001	Nobody	153	11	-1	1.0	152.0	0.07973801	0.0
001	Nobody	154	14	1	1.0	153.0	0.6437457	0.0
001	Nobody	155	15	-1	1.0	154.0	0.1275708	1.0
001	Nobody	156	11	1	1.0	155.0	0.34107122	1.0
001	Nobody	157	14	-1	1.0	156.0	0.24925318	0.0
001	Nobody	158	8	-1	1.0	157.0	0.29634014	0.0
001	Nobody	159	5	1	1.0	158.0	0.15535855	0.0
001	Nobody	160	18	-1	1.0	159.0	0.7961055	1.0
001	Nobody	161	13	-1	1.0	160.0	0.686236	0.0
001	Nobody	162	16	1	1.0	161.0	0.02373954	1.0
001	Nobody	163	12	-1	1.0	162.0	0.92520106	0.0
001	Nobody	164	6	1	1.0	163.0	0.33915713	1.0
001	Nobody	165	13	1	1.0	164.0	0.44151697	1.0
001	Nobody	166	16	-1	1.0	165.0	0.69509745	0.0
001	Nobody	167	15	1	1.0	166.0	0.5647347	0.0
001	Nobody	168	3	-1	1.0	167.0	0.009326959	0.0
001	Nobody	169	7	1	1.0	168.0	0.44047368	0.0
001	Nobody	170	9	-1	1.0	169.0	0.28092504	0.0
001	Nobody	171	17	1	1.0	170.0	0.07075066	0.0
001	Nobody	172	11	1	1.0	171.0	0.16762935	0.0
001	Nobody	173	4	-1	1.0	172.0	0.8330369	0.0
001	Nobody	174	6	1	1.0	173.0	0.93504876	0.0
001	Nobody	175	3	-1	1.0	174.0	0.3228809	1.0
001	Nobody	176	5	-1	1.0	175.0	0.5332024	0.0
001	Nobody	177	3	1	1.0	176.0	0.63837785	1.0
001	Nobody	178	9	1	1.0	177.0	0.19215257	1.0
001	Nobody	179	14	1	1.0	178.0	0.36652064	0.0
001	Nobody	180	18	1	1.0	179.0	0.0075788912	1.0
001	Nobody	181	13	-1	1.0	180.0	0.8346266	1.0
001	Nobody	182	10	-1	1.0	181.0	0.7773965	1.0
001	Nobody	183	8	-1	1.0	182.0	0.71377236	1.0
001	Nobody	184	4	1	1.0	183.0	0.83091867	0.0
001	Nobody	185	7	-1	1.0	184.0	0.6415519	1.0
001	Nobody	186	18	-1	1.0	185.0	0.79540515	1.0
001	Nobody	187	16	1	1.0	186.0	0.27323022	0.0
001	Nobody	188	13	1	1.0	187.0	0.7431585	1.0
001	Nobody	189	5	1	1.0	188.0	0.025881289	0.0
001	Nobody	190	14	-1	1.0	189.0	0.6783821	1.0
001	Nobody	191	8	1	1.0	190.0	0.9217741	0.0
001	Nobody	192	17	-1	1.0	191.0	0.54498845	1.0
001	Nobody	193	12	-1	1.0	192.0	0.20276013	1.0
001	Nobody	194	7	1	1.0	193.0	0.14732967	0.0
001	Nobody	195	6	-1	1.0	194.0	0.12837525	0.0
001	Nobody	196	19	-1	1.0	195.0	0.12777555	1.0
001	Nobody	197	9	-1	1.0	196.0	0.34431636	1.0
001	Nobody	198	16	-1	1.0	197.0	0.72449267	0.0
001	Nobody	199	19	1	1.0	198.0	0.29510224	1.0
001	Nobody	200	15	-1	1.0	199.0	0.17415963	1.0
001	Nobody	201	10	1	1.0	200.0	0.043773007	1.0
001	Nobody	202	12	1	1.0	201.0	0.73070127	0.0
001	Nobody	203	15	1	1.0	202.0	0.9947035	1.0
001	Nobody	204	11	-1	1.0	203.0	0.41676092	1.0
001	Nobody	205	17	1	1.0	204.0	0.13744481	1.0
001	Nobody	206	19	-1	1.0	205.0	0.6279735	1.0
001	Nobody	207	14	-1	1.0	206.0	0.39005047	1.0
001	Nobody	208	16	-1	1.0	207.0	0.7003638	1.0
001	Nobody	209	19	1	1.0	208.0	0.22100815	1.0
001	Nobody	210	18	1	1.0	209.0	0.45644683	1.0
001	Nobody	211	13	-1	1.0	210.0	0.12093231	1.0
001	Nobody	212	18	-1	1.0	211.0	0.6538197	1.0
001	Nobody	213	7	-1	1.0	212.0	0.97991055	1.0
001	Nobody	214	5	1	1.0	213.0	0.5535191	1.0
001	Nobody	215	15	1	1.0	214.0	0.2251127	1.0
001	Nobody	216	3	-1	1.0	215.0	0.47204658	1.0
001	Nobody	217	10	1	1.0	216.0	0.95603347	1.0
001	Nobody	218	8	1	1.0	217.0	0.3277957	0.0
001	Nobody	219	13	1	1.0	218.0	0.37068054	1.0
001	Nobody	220	9	1	1.0	219.0	0.4639322	0.0
001	Nobody	221	10	-1	1.0	220.0	0.22666787	1.0
001	Nobody	222	12	-1	1.0	221.0	0.91237694	1.0
001	Nobody	223	7	1	1.0	222.0	0.74799085	1.0
001	Nobody	224	12	1	1.0	223.0	0.31842828	0.0
001	Nobody	225	6	1	1.0	224.0	0.23820731	1.0
001	Nobody	226	9	-1	1.0	225.0	0.3298766	1.0
001	Nobody	227	3	1	1.0	226.0	0.9966804	0.0
001	Nobody	228	11	-1	1.0	227.0	0.7547077	0.0
001	Nobody	229	5	-1	1.0	228.0	0.1299715	0.0
001	Nobody	230	14	1	1.0	229.0	0.39114353	1.0
001	Nobody	231	11	1	1.0	230.0	0.35433593	0.0
001	Nobody	232	16	1	1.0	231.0	0.17156276	0.0
001	Nobody	233	15	-1	1.0	232.0	0.40144807	1.0
001	Nobody	234	17	-1	1.0	233.0	0.7396918	0.0
001	Nobody	235	6	-1	1.0	234.0	0.82088023	1.0
001	Nobody	236	4	-1	1.0	235.0	0.3274711	1.0
001	Nobody	237	4	1	1.0	236.0	0.34560448	0.0
001	Nobody	238	8	-1	1.0	237.0	0.76812375	1.0
001	Nobody	239	12	1	1.0	238.0	0.25696015	1.0
001	Nobody	240	8	-1	1.0	239.0	0.7833687	1.0
001	Nobody	241	19	-1	1.0	240.0	0.17811365	1.0
001	Nobody	242	5	-1	1.0	241.0	0.8583915	0.0
001	Nobody	243	14	1	1.0	242.0	0.11394564	1.0
001	Nobody	244	4	1	1.0	243.0	0.89539933	1.0
001	Nobody	245	18	1	1.0	244.0	0.35513714	0.0
001	Nobody	246	15	1	1.0	245.0	0.90185887	0.0
001	Nobody	247	9	1	1.0	246.0	0.88005555	1.0
001	Nobody	248	7	1	1.0	247.0	0.18145497	1.0
001	Nobody	249	17	-1	1.0	248.0	0.73048055	0.0
001	Nobody	250	10	-1	1.0	249.0	0.13796422	1.0
001	Nobody	251	4	-1	1.0	250.0	0.517625	0.0
001	Nobody	252	16	-1	1.0	251.0	0.7772019	0.0
001	Nobody	253	3	-1	1.0	252.0	0.1164934	1.0
001	Nobody	254	6	1	1.0	253.0	0.7202395	1.0
001	Nobody	255	18	-1	1.0	254.0	0.11904698	1.0
001	Nobody	256	10	1	1.0	255.0	0.22049412	0.0
001	Nobody	257	19	1	1.0	256.0	0.35582575	1.0
001	Nobody	258	12	-1	1.0	257.0	0.42155135	1.0
001	Nobody	259	16	1	1.0	258.0	0.5210023	0.0
001	Nobody	260	13	-1	1.0	259.0	0.18447974	1.0
001	Nobody	261	11	-1	1.0	260.0	0.50020164	0.0
001	Nobody	262	15	-1	1.0	261.0	0.7676814	0.0
001	Nobody	263	6	-1	1.0	262.0	0.45957524	1.0
001	Nobody	264	3	1	1.0	263.0	0.34972104	0.0
001	Nobody	265	9	-1	1.0	264.0	0.93604845	1.0
001	Nobody	266	14	-1	1.0	265.0	0.9458875	1.0
001	Nobody	267	8	1	1.0	266.0	0.49114746	0.0
001	Nobody	268	13	1	1.0	267.0	0.5894252	1.0
001	Nobody	269	11	1	1.0	268.0	0.6692511	0.0
001	Nobody	270	17	1	1.0	269.0	0.25603774	0.0
001	Nobody	271	7	-1	1.0	270.0	0.3203057	0.0
001	Nobody	272	5	1	1.0	271.0	0.07086177	0.0
001	Nobody	273	3	-1	1.0	272.0	0.524438	0.0
001	Nobody	274	9	1	1.0	273.0	0.8761229	1.0
001	Nobody	275	10	1	1.0	274.0	0.5648687	0.0
001	Nobody	276	18	1	1.0	275.0	0.61865205	1.0
001	Nobody	277	18	-1	1.0	276.0	0.7128102	0.0
001	Nobody	278	11	1	1.0	277.0	0.7110783	1.0
001	Nobody	279	9	-1	1.0	278.0	0.18091501	1.0
001	Nobody	280	17	-1	1.0	279.0	0.43149826	1.0
001	Nobody	281	5	1	1.0	280.0	0.5015925	1.0
001	Nobody	282	8	-1	1.0	281.0	0.81928027	0.0
001	Nobody	283	12	1	1.0	282.0	0.8063295	0.0
001	Nobody	284	13	-1	1.0	283.0	0.39816338	1.0
001	Nobody	285	19	-1	1.0	284.0	0.7945719	0.0
001	Nobody	286	13	1	1.0	285.0	0.25513718	1.0
001	Nobody	287	11	-1	1.0	286.0	0.8302392	1.0
001	Nobody	288	5	-1	1.0	287.0	0.06749164	1.0
001	Nobody	289	8	1	1.0	288.0	0.7405768	1.0
001	Nobody	290	15	1	1.0	289.0	0.6124785	1.0
001	Nobody	291	7	1	1.0	290.0	0.8011151	0.0
001	Nobody	292	15	-1	1.0	291.0	0.73466593	0.0
001	Nobody	293	17	1	1.0	292.0	0.50017995	0.0
001	Nobody	294	19	1	1.0	293.0	0.7549713	1.0
001	Nobody	295	4	1	1.0	294.0	0.066814706	0.0
001	Nobody	296	12	-1	1.0	295.0	0.2484032	0.0
001	Nobody	297	6	-1	1.0	296.0	0.30186585	0.0
001	Nobody	298	14	1	1.0	297.0	0.13834128	0.0
001	Nobody	299	6	1	1.0	298.0	0.53105885	1.0
001	Nobody	300	14	-1	1.0	299.0	0.9716971	0.0
001	Nobody	301	16	-1	1.0	300.0	0.64010614	1.0
001	Nobody	302	16	1	1.0	301.0	0.40025312	0.0
001	Nobody	303	10	-1	1.0	302.0	0.9102145	1.0
001	Nobody	304	4	-1	1.0	303.0	0.64447814	1.0
001	Nobody	305	7	-1	1.0	304.0	0.97072846	0.0
001	Nobody	306	3	1	1.0	305.0	0.03479496	1.0
001	Nobody	307	3	1	1.0	306.0	0.031525042	1.0
001	Nobody	308	15	-1	1.0	307.0	0.17426984	0.0
001	Nobody	309	14	-1	1.0	308.0	0.7065367	0.0
001	Nobody	310	9	-1	1.0	309.0	0.5928922	1.0
001	Nobody	311	11	1	1.0	310.0	0.013059502	0.0
001	Nobody	312	18	-1	1.0	311.0	0.57822007	0.0
001	Nobody	313	10	-1	1.0	312.0	0.99410146	1.0
001	Nobody	314	13	-1	1.0	313.0	0.8971819	1.0
001	Nobody	315	6	1	1.0	314.0	0.40154067	0.0
001	Nobody	316	4	1	1.0	315.0	0.4931239	0.0
001	Nobody	317	8	-1	1.0	316.0	0.34980938	0.0
001	Nobody	318	12	-1	1.0	317.0	0.12897082	1.0
001	Nobody	319	18	1	1.0	318.0	0.93162084	1.0
001	Nobody	320	10	1	1.0	319.0	0.8642667	1.0
001	Nobody	321	5	-1	1.0	320.0	0.88112205	1.0
001	Nobody	322	12	1	1.0	321.0	0.6456444	0.0
001	Nobody	323	5	1	1.0	322.0	0.38889712	1.0
001	Nobody	324	4	-1	1.0	323.0	0.15613484	0.0
001	Nobody	325	6	-1	1.0	324.0	0.1711484	0.0
001	Nobody	326	14	1	1.0	325.0	0.25594693	0.0
001	Nobody	327	9	1	1.0	326.0	0.5401239	1.0
001	Nobody	328	17	-1	1.0	327.0	0.8568794	1.0
001	Nobody	329	13	1	1.0	328.0	0.47561786	0.0
001	Nobody	330	16	-1	1.0	329.0	0.75069547	0.0
001	Nobody	331	7	-1	1.0	330.0	0.66464543	0.0
001	Nobody	332	17	1	1.0	331.0	0.48621547	1.0
001	Nobody	333	8	1	1.0	332.0	0.3681696	1.0
001	Nobody	334	7	1	1.0	333.0	0.2736772	1.0
001	Nobody	335	15	1	1.0	334.0	0.8358671	0.0
001	Nobody	336	19	-1	1.0	335.0	0.37846968	1.0
001	Nobody	337	19	1	1.0	336.0	0.26281396	1.0
001	Nobody	338	16	1	1.0	337.0	0.14124292	1.0
001	Nobody	339	11	-1	1.0	338.0	0.88628924	1.0
001	Nobody	340	3	-1	1.0	339.0	0.57768977	0.0
﻿session	participant	TrialNumber	circleRadius	direction	ran	order	RT	choice
001	Nobody	1	18	-1	1.0	0.0	0.5683824	1.0
001	Nobody	2	8	1	1.0	1.0	0.5653534	0.0
001	Nobody	3	8	-1	1.0	2.0	0.51523674	0.0
001	Nobody	4	18	1	1.0	3.0	0.08888758	0.0
001	Nobody	5	3	-1	1.0	4.0	0.81837994	1.0
001	Nobody	6	3	1	1.0	5.0	0.23581891	0.0
001	Nobody	7	13	-1	1.0	6.0	0.32546747	1.0
001	Nobody	8	13	1	1.0	7.0	0.1441673	0.0
001	Nobody	9	18	-1	1.0	8.0	0.5290553	0.0
001	Nobody	10	3	-1	1.0	9.0	0.6597339	0.0
001	Nobody	11	18	1	1.0	10.0	0.2509484	0.0
001	Nobody	12	13	1	1.0	11.0	0.5204288	0.0
001	Nobody	13	8	-1	1.0	12.0	0.65140635	0.0
001	Nobody	14	3	1	1.0	13.0	0.5064534	1.0
001	Nobody	15	8	1	1.0	14.0	0.744118	1.0
001	Nobody	16	13	-1	1.0	15.0	0.0521693	1.0
001	Nobody	17	18	-1	1.0	16.0	0.041492	0.0
001	Nobody	18	8	-1	1.0	17.0	0.8702344	0.0
001	Nobody	19	18	1	1.0	18.0	0.15318066	0.0
001	Nobody	20	13	-1	1.0	19.0	0.33653527	0.0
001	Nobody	21	3	-1	1.0	20.0	0.22327347	0.0
001	Nobody	22	13	1	1.0	21.0	0.6327743	1.0
001	Nobody	23	3	1	1.0	22.0	0.68439233	1.0
001	Nobody	24	8	1	1.0	23.0	0.15626237	0.0
001	Nobody	25	18	1	1.0	24.0	0.863915	1.0
001	Nobody	26	3	1	1.0	25.0	0.60310906	1.0
001	Nobody	27	8	1	1.0	26.0	0.83419514	0.0
001	Nobody	28	3	-1	1.0	27.0	0.54506934	0.0
001	Nobody	29	18	-1	1.0	28.0	0.8995461	0.0
001	Nobody	30	13	-1	1.0	29.0	0.27216887	1.0
001	Nobody	31	8	-1	1.0	30.0	0.03581865	1.0
001	Nobody	32	13	1	1.0	31.0	0.13179035	1.0
001	Nobody	33	18	-1	1.0	32.0	0.50027645	0.0
001	Nobody	34	8	1	1.0	33.0	0.56377757	1.0
001	Nobody	35	13	-1	1.0	34.0	0.84474766	1.0
001	Nobody	36	13	1	1.0	35.0	0.6849161	0.0
001	Nobody	37	8	-1	1.0	36.0	0.014640706	1.0
001	Nobody	38	3	1	1.0	37.0	0.35168815	1.0
001	Nobody	39	3	-1	1.0	38.0	0.020262094	1.0
001	Nobody	40	18	1	1.0	39.0	0.8093484	1.0
001	Nobody	41	8	-1	1.0	40.0	0.41666713	0.0
001	Nobody	42	13	-1	1.0	41.0	0.006463724	0.0
001	Nobody	43	18	1	1.0	42.0	0.11691634	1.0
001	Nobody	44	3	1	1.0	43.0	0.14391032	1.0
001	Nobody	45	8	1	1.0	44.0	0.058799166	1.0
001	Nobody	46	3	-1	1.0	45.0	0.07524715	1.0
001	Nobody	47	18	-1	1.0	46.0	0.11048876	0.0
001	Nobody	48	13	1	1.0	47.0	0.63222027	0.0
001	Nobody	49	3	1	1.0	48.0	0.32239714	1.0
001	Nobody	50	13	1	1.0	49.0	0.75579447	0.0
001	Nobody	51	8	1	1.0	50.0	0.8336121	0.0
001	Nobody	52	8	-1	1.0	51.0	0.64348507	0.0
001	Nobody	53	18	1	1.0	52.0	0.9102269	1.0
001	Nobody	54	13	-1	1.0	53.0	0.7402373	0.0
001	Nobody	55	3	-1	1.0	54.0	0.33188596	0.0
001	Nobody	56	18	-1	1.0	55.0	0.29518417	1.0
001	Nobody	57	18	1	1.0	56.0	0.34631005	0.0
001	Nobody	58	3	1	1.0	57.0	0.47542995	0.0
001	Nobody	59	18	-1	1.0	58.0	0.99514705	1.0
001	Nobody	60	8	1	1.0	59.0	0.2436861	1.0
001	Nobody	61	13	-1	1.0	60.0	0.21194969	0.0
001	Nobody	62	13	1	1.0	61.0	0.67047375	0.0
001	Nobody	63	3	-1	1.0	62.0	0.58082837	0.0
001	Nobody	64	8	-1	1.0	63.0	0.66187257	0.0
001	Nobody	65	13	-1	1.0	64.0	0.6688925	1.0
001	Nobody	66	18	-1	1.0	65.0	0.44207016	1.0
001	Nobody	67	3	-1	1.0	66.0	0.059486523	1.0
001	Nobody	68	8	-1	1.0	67.0	0.9179167	0.0
001	Nobody	69	18	1	1.0	68.0	0.89982903	1.0
001	Nobody	70	3	1	1.0	69.0	0.77103204	0.0
001	Nobody	71	8	1	1.0	70.0	0.25986624	0.0
001	Nobody	72	13	1	1.0	71.0	0.75682306	1.0
001	Nobody	73	18	-1	1.0	72.0	0.99790853	0.0
001	Nobody	74	13	-1	1.0	73.0	0.5878529	1.0
001	Nobody	75	8	-1	1.0	74.0	0.08782267	1.0
001	Nobody	76	3	1	1.0	75.0	0.84815973	0.0
